date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:10:37	1909/1909	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/build-website-client-logo-2.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/build-website-client-logo-2.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:38	5287/5287	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/build-website-client-logo-3.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/build-website-client-logo-3.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:38	2195/2195	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/build-website-client-logo-4.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/build-website-client-logo-4.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:38	2214/2214	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/build-website-client-logo-5.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/build-website-client-logo-5.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:39	137672/137672	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/solution-today.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/solution-today.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:39	86267/86267	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/meet-our-expert.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/meet-our-expert.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:40	28630/28630	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/industry-expert-4.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/industry-expert-4.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:40	30485/30485	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/industry-expert-3.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/industry-expert-3.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:40	29838/29838	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/industry-expert-2.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/industry-expert-2.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:41	31240/31240	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/industry-expert-1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/industry-expert-1.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:41	1222/1222	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/ivon-1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/ivon-1.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:42	1377/1377	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/ivon-2.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/ivon-2.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:42	4401/4401	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/client-1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/client-1.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:43	367125/367125	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/choose-us.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/choose-us.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:43	1296790/1296790	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/project-completed.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/project-completed.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:44	508/508	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/cotation.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/cotation.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:44	5874/5874	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/client-2.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/client-2.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:45	718/718	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/location.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/location.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:45	1133/1133	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/email.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/email.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:45	272269/272269	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/our-office.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/our-office.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:45	76564/76564	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/latest-news-1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/latest-news-1.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:46	62431/62431	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/latest-news-2.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/latest-news-2.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:46	78306/78306	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/latest-news-3.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/latest-news-3.png	(from https://devsaidul.com/html3/new/home-2.html)
23:10:46	598/598	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/favicons-3.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/favicons-3.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:47	12534/12534	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/nav-3.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/nav-3.css	(from https://devsaidul.com/html3/new/home-3.html)
23:10:47	37447/37447	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/home-3.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/home-3.css	(from https://devsaidul.com/html3/new/home-3.html)
23:10:47	2394/2394	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/logo.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/logo.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:48	156100/156100	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/trusted-client-area-1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/trusted-client-area-1.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:49	143695/143695	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/trusted-client-area-2.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/trusted-client-area-2.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:49	60281/60281	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/team-1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/team-1.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:50	117511/117511	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/about.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/about.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:50	48017/48017	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/team-2.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/team-2.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:50	55473/55473	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/team-3.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/team-3.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:50	65543/65543	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/team-4.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/team-4.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:50	1144/1144	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/accounting.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/accounting.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:51	1332/1332	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/support.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/support.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:51	196275/196275	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/like-us-area.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/like-us-area.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:51	2309/2309	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/play-btn.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/play-btn.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:52	345158/345158	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/latest-project-1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/latest-project-1.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:52	73785/73785	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/latest-project-2.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/latest-project-2.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:53	91907/91907	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/latest-project-3.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/latest-project-3.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:53	225878/225878	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/latest-project-4.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/latest-project-4.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:53	88312/88312	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/latest-project-5.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/latest-project-5.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:54	9733/9733	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/about-us.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/about-us.css	(from https://devsaidul.com/html3/new/about-us.html)
23:10:54	1114/1114	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/about-us/ivon-1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/about-us/ivon-1.png	(from https://devsaidul.com/html3/new/about-us.html)
23:10:54	260396/260396	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-3/latest-project-6.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-3/latest-project-6.png	(from https://devsaidul.com/html3/new/home-3.html)
23:10:55	1290/1290	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/about-us/ivon-2.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/about-us/ivon-2.png	(from https://devsaidul.com/html3/new/about-us.html)
23:10:55	18964/18964	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/blog-standard.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/blog-standard.css	(from https://devsaidul.com/html3/new/blog-standard.html)
23:10:56	191413/191413	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/blog/blog-details-1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/blog/blog-details-1.png	(from https://devsaidul.com/html3/new/blog-standard.html)
23:10:56	174073/174073	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/blog/blog-details-2.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/blog/blog-details-2.png	(from https://devsaidul.com/html3/new/blog-standard.html)
23:10:56	9322/9322	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/blog/popular-post-1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/blog/popular-post-1.png	(from https://devsaidul.com/html3/new/blog-standard.html)
23:10:56	8984/8984	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/blog/popular-post-2.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/blog/popular-post-2.png	(from https://devsaidul.com/html3/new/blog-standard.html)
23:10:57	196967/196967	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/blog/blog-details-3.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/blog/blog-details-3.png	(from https://devsaidul.com/html3/new/blog-standard.html)
23:10:57	201324/201324	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/blog/popular-post-3.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/blog/popular-post-3.png	(from https://devsaidul.com/html3/new/blog-standard.html)
23:10:57	2897/2897	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/blog-grid.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/blog-grid.css	(from https://devsaidul.com/html3/new/blog-grid.html)
23:10:58	269041/269041	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-1/latest-news-4.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-1/latest-news-4.png	(from https://devsaidul.com/html3/new/blog-grid.html)
23:10:58	228782/228782	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-1/latest-news-5.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-1/latest-news-5.png	(from https://devsaidul.com/html3/new/blog-grid.html)
23:10:59	28104/28104	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/blog-details.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/blog-details.css	(from https://devsaidul.com/html3/new/blog-details.html)
23:10:59	175222/175222	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/blog/blog-details-5.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/blog/blog-details-5.png	(from https://devsaidul.com/html3/new/blog-details.html)
23:10:59	217264/217264	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-1/latest-news-6.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-1/latest-news-6.png	(from https://devsaidul.com/html3/new/blog-grid.html)
23:10:59	58867/58867	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/blog/blog-details-4.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/blog/blog-details-4.png	(from https://devsaidul.com/html3/new/blog-details.html)
23:10:59	66388/66388	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/blog/blog-post1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/blog/blog-post1.png	(from https://devsaidul.com/html3/new/blog-details.html)
23:11:00	60949/60949	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/blog/blog-post2.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/blog/blog-post2.png	(from https://devsaidul.com/html3/new/blog-details.html)
23:11:00	24660/24660	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/blog/publisher-img.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/blog/publisher-img.png	(from https://devsaidul.com/html3/new/blog-details.html)
23:11:00	6657/6657	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/blog/arrow-prev.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/blog/arrow-prev.png	(from https://devsaidul.com/html3/new/blog-details.html)
23:11:01	6236/6236	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/blog/arrow-next.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/blog/arrow-next.png	(from https://devsaidul.com/html3/new/blog-details.html)
23:11:01	12552/12552	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/blog/replay-user-img-1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/blog/replay-user-img-1.png	(from https://devsaidul.com/html3/new/blog-details.html)
23:11:02	2916/2916	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/pricing-plan.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/pricing-plan.css	(from https://devsaidul.com/html3/new/pricing-plan.html)
23:11:02	7424/7424	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/project-grid.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/project-grid.css	(from https://devsaidul.com/html3/new/project-grid.html)
23:11:02	8260/8260	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/project-details.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/project-details.css	(from https://devsaidul.com/html3/new/project-details.html)
23:11:03	76601/76601	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/project-details/img-1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/project-details/img-1.png	(from https://devsaidul.com/html3/new/project-details.html)
23:11:03	6378/6378	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/service.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/service.css	(from https://devsaidul.com/html3/new/service.html)
23:11:03	171283/171283	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/project-details/img-2.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/project-details/img-2.png	(from https://devsaidul.com/html3/new/project-details.html)
23:11:04	11741/11741	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/service-details.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/service-details.css	(from https://devsaidul.com/html3/new/service-details.html)
23:11:05	165459/165459	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/service/service-1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/service/service-1.png	(from https://devsaidul.com/html3/new/service-details.html)
23:11:05	69605/69605	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/service/service-3.1.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/service/service-3.1.png	(from https://devsaidul.com/html3/new/service-details.html)
23:11:05	33123/33123	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/service/banner-adv.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/service/banner-adv.png	(from https://devsaidul.com/html3/new/service-details.html)
23:11:05	56159/56159	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/service/service-3.2.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/service/service-3.2.png	(from https://devsaidul.com/html3/new/service-details.html)
23:11:06	4157/4157	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/team.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/team.css	(from https://devsaidul.com/html3/new/team.html)
23:11:06	9941/9941	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/team-details.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/team-details.css	(from https://devsaidul.com/html3/new/team-details.html)
23:11:07	116330/116330	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/team/team-member.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/team/team-member.png	(from https://devsaidul.com/html3/new/team-details.html)
23:11:07	10241/10241	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/contact.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/contact.css	(from https://devsaidul.com/html3/new/contact.html)
23:11:07	7695/7695	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/css/faq.css	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/css/faq.css	(from https://devsaidul.com/html3/new/faq.html)
23:11:08	272/272	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/footer-shape.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/footer-shape.png	(from https://devsaidul.com/html3/new/assets/css/footer-2.css)
23:11:09	378952/378952	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/footer-bg.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/footer-bg.png	(from https://devsaidul.com/html3/new/assets/css/footer-2.css)
23:11:09	105/105	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Jun%202024%2020:22:38%20GMT	https://devsaidul.com/html3/new/assets/images/home-2/shape.png	C:/My%20Web%20Sites/cyber/devsaidul.com/html3/new/assets/images/home-2/shape.png	(from https://devsaidul.com/html3/new/assets/css/home-2.css)
